0,BME680,27.81,29.21105,49.62,78.84,2021-07-25_12-03
0,TMP36,22.75,2021-07-25_12-03
1,BME680,27.45,29.21105,48.92,70.39
1,TMP36,22.75
2,BME680,27.16,29.21134,48.95,67.05
2,TMP36,22.75
3,BME680,26.94,29.21164,49.06,65.22
3,TMP36,22.75
4,BME680,26.76,29.21164,49.15,64.17
4,TMP36,22.75
5,BME680,26.63,29.21164,49.17,63.00
5,TMP36,22.75
6,BME680,26.53,29.21194,49.17,62.49
6,TMP36,22.75
7,BME680,26.46,29.21194,49.20,62.16
7,TMP36,22.75
8,BME680,26.40,29.21194,49.25,61.75
8,TMP36,22.75
9,BME680,26.36,29.21223,49.30,61.29
9,TMP36,22.75
10,BME680,26.32,29.21194,49.31,61.07
10,TMP36,22.75
11,BME680,26.30,29.21194,49.35,60.93
11,TMP36,22.75
12,BME680,26.28,29.21223,49.41,60.54
12,TMP36,22.75
13,BME680,26.26,29.21194,49.44,60.49
13,TMP36,22.75
14,BME680,26.25,29.21223,49.42,60.14
14,TMP36,22.75
15,BME680,26.24,29.21194,49.38,60.01
15,TMP36,22.75
16,BME680,26.23,29.21194,49.36,60.14
16,TMP36,22.75
17,BME680,26.23,29.21223,49.36,60.19
17,TMP36,22.75
18,BME680,26.22,29.21223,49.39,59.88
18,TMP36,22.75
19,BME680,26.22,29.21223,49.42,59.63
19,TMP36,22.75
20,BME680,26.22,29.21223,49.43,59.71
20,TMP36,22.75
21,BME680,26.21,29.21223,49.42,59.76
21,TMP36,22.75
22,BME680,26.21,29.21223,49.44,59.63
22,TMP36,22.75
23,BME680,26.21,29.21223,49.43,59.63
23,TMP36,22.75
24,BME680,26.21,29.21223,49.40,59.63
24,TMP36,21.78
25,BME680,26.20,29.21223,49.32,59.88
25,TMP36,22.75
26,BME680,26.20,29.21223,49.28,59.67
26,TMP36,22.75
27,BME680,26.20,29.21223,49.23,59.54
27,TMP36,22.75
28,BME680,26.20,29.21253,49.22,59.50
28,TMP36,22.75
29,BME680,26.20,29.21253,49.19,59.67
29,TMP36,22.27
30,BME680,26.20,29.21282,49.19,59.50
30,TMP36,22.75
31,BME680,26.19,29.21253,49.19,59.63
31,TMP36,22.27
32,BME680,26.19,29.21253,49.19,59.50
32,TMP36,22.75
33,BME680,26.19,29.21223,49.19,59.41
33,TMP36,22.75
34,BME680,26.19,29.21223,49.17,59.16
34,TMP36,22.75
35,BME680,26.19,29.21223,49.17,59.46
35,TMP36,22.75
36,BME680,26.18,29.21253,49.17,59.29
36,TMP36,22.75
37,BME680,26.18,29.21253,49.16,59.46
37,TMP36,22.75
38,BME680,26.18,29.21253,49.25,59.37
38,TMP36,22.27
39,BME680,26.18,29.21223,49.28,59.46
39,TMP36,22.75
40,BME680,26.17,29.21253,49.31,59.20
40,TMP36,22.75
41,BME680,26.17,29.21282,49.32,59.25
41,TMP36,22.75
42,BME680,26.17,29.21282,49.46,59.46
42,TMP36,22.75
43,BME680,26.17,29.21253,49.49,59.16
43,TMP36,22.75
44,BME680,26.17,29.21253,49.40,59.20
44,TMP36,22.75
45,BME680,26.17,29.21253,49.33,59.25
45,TMP36,22.75
46,BME680,26.17,29.21253,49.29,59.20
46,TMP36,22.75
47,BME680,26.17,29.21282,49.30,59.16
47,TMP36,22.75
48,BME680,26.17,29.21282,49.24,59.25
48,TMP36,22.75
49,BME680,26.17,29.21312,49.29,59.29
49,TMP36,22.27
50,BME680,26.17,29.21312,49.27,59.29
50,TMP36,22.75
51,BME680,26.17,29.21312,49.20,59.37
51,TMP36,22.75
52,BME680,26.17,29.21282,49.17,59.37
52,TMP36,22.75
53,BME680,26.17,29.21282,49.15,59.37
53,TMP36,22.75
54,BME680,26.17,29.21312,49.14,59.37
54,TMP36,22.75
55,BME680,26.17,29.21312,49.11,59.20
55,TMP36,22.75
56,BME680,26.17,29.21282,49.12,59.33
56,TMP36,22.75
57,BME680,26.17,29.21282,49.12,59.29
57,TMP36,22.75
58,BME680,26.17,29.21282,49.28,59.08
58,TMP36,22.75
59,BME680,26.17,29.21282,49.49,59.29
59,TMP36,22.75
60,BME680,26.17,29.21282,49.46,58.75
60,TMP36,22.75
