0,INA219,9.1,46.80,0.4266,2021-07-29_15-27
1,INA219,9.1,46.80,0.4266
2,INA219,9.1,46.70,0.4258
3,INA219,9.1,46.80,0.4266
4,INA219,9.1,46.70,0.4258
5,INA219,9.1,46.80,0.4266
6,INA219,9.1,46.80,0.4266
7,INA219,9.1,46.70,0.4258
8,INA219,9.1,46.70,0.4258
9,INA219,9.1,46.70,0.4266
10,INA219,9.1,46.80,0.4266
11,INA219,9.1,46.80,0.4266
12,INA219,9.1,46.80,0.4266
13,INA219,9.1,46.80,0.4266
14,INA219,9.1,46.80,0.4266
15,INA219,9.1,46.70,0.4258
16,INA219,9.1,46.80,0.4266
17,INA219,9.1,46.70,0.4258
18,INA219,9.1,46.70,0.4258
19,INA219,9.1,46.80,0.4266
20,INA219,9.1,46.80,0.4266
21,INA219,9.1,46.80,0.4266
22,INA219,9.1,46.70,0.4258
23,INA219,9.1,46.90,0.4276
24,INA219,9.1,46.70,0.4258
25,INA219,9.1,46.70,0.4258
26,INA219,9.1,46.80,0.4258
27,INA219,9.1,46.70,0.4258
28,INA219,9.1,46.70,0.4266
29,INA219,9.1,46.80,0.4266
30,INA219,9.1,46.80,0.4266
31,INA219,9.1,46.70,0.4258
32,INA219,9.1,46.80,0.4266
33,INA219,9.1,46.80,0.4266
34,INA219,9.1,46.80,0.4266
35,INA219,9.1,46.80,0.4266
36,INA219,9.1,46.80,0.4266
37,INA219,9.1,46.80,0.4266
38,INA219,9.1,46.70,0.4266
39,INA219,9.1,46.80,0.4266
40,INA219,9.1,46.80,0.4266
41,INA219,9.1,46.80,0.4266
42,INA219,9.1,46.70,0.4258
43,INA219,9.1,46.70,0.4258
44,INA219,9.1,46.80,0.4266
45,INA219,9.1,46.80,0.4266
46,INA219,9.1,46.70,0.4258
47,INA219,9.1,46.70,0.4258
48,INA219,9.1,46.80,0.4266
49,INA219,9.1,46.70,0.4258
50,INA219,9.1,46.80,0.4258
51,INA219,9.1,46.60,0.4248
52,INA219,9.1,46.60,0.4248
53,INA219,9.1,46.60,0.4248
54,INA219,9.1,46.70,0.4258
55,INA219,9.1,46.60,0.4248
56,INA219,9.1,46.60,0.4248
57,INA219,9.1,46.70,0.4258
58,INA219,9.1,46.70,0.4258
59,INA219,9.1,46.70,0.4258
60,INA219,9.1,46.60,0.4248
