0,INA219,9.1,49.50,0.4511,2021-07-29_14-51
1,INA219,9.1,50.90,0.4641
2,INA219,9.1,52.00,0.4741
3,INA219,9.1,46.20,0.4869
4,INA219,9.1,46.30,0.4995
5,INA219,9.1,46.20,0.5124
6,INA219,9.1,46.30,0.4221
7,INA219,9.1,46.30,0.4221
8,INA219,9.1,46.30,0.4221
9,INA219,9.1,46.20,0.4221
10,INA219,9.1,46.20,0.4221
11,INA219,9.1,46.20,0.4211
12,INA219,9.1,46.20,0.4211
13,INA219,9.1,46.10,0.4203
14,INA219,9.1,46.80,0.4211
15,INA219,9.1,46.80,0.4203
16,INA219,9.1,46.90,0.4221
17,INA219,9.1,46.70,0.4258
18,INA219,9.1,46.80,0.4266
19,INA219,9.1,46.60,0.4248
20,INA219,9.1,46.80,0.4248
21,INA219,9.1,46.80,0.4248
22,INA219,9.1,46.70,0.4258
23,INA219,9.1,46.70,0.4258
24,INA219,9.1,46.80,0.4266
25,INA219,9.1,46.80,0.4266
26,INA219,9.1,46.80,0.4266
27,INA219,9.1,46.80,0.4266
28,INA219,9.1,46.80,0.4266
29,INA219,9.1,46.80,0.4266
30,INA219,9.1,46.80,0.4266
31,INA219,9.1,46.80,0.4266
32,INA219,9.1,46.80,0.4266
33,INA219,9.1,46.80,0.4266
34,INA219,9.1,46.80,0.4266
35,INA219,9.1,46.70,0.4258
36,INA219,9.1,46.80,0.4266
37,INA219,9.1,46.80,0.4266
38,INA219,9.1,46.80,0.4266
39,INA219,9.1,46.70,0.4258
40,INA219,9.1,46.80,0.4266
41,INA219,9.1,46.80,0.4266
42,INA219,9.1,46.80,0.4266
43,INA219,9.1,46.80,0.4266
44,INA219,9.1,46.80,0.4266
45,INA219,9.1,46.80,0.4266
46,INA219,9.1,46.80,0.4266
47,INA219,9.1,46.70,0.4266
48,INA219,9.1,46.70,0.4258
49,INA219,9.1,46.70,0.4258
50,INA219,9.1,46.80,0.4266
51,INA219,9.1,46.80,0.4266
52,INA219,9.1,46.70,0.4258
53,INA219,9.1,46.90,0.4276
54,INA219,9.1,46.90,0.4276
55,INA219,9.1,46.80,0.4266
56,INA219,9.1,46.80,0.4266
57,INA219,9.1,46.70,0.4258
58,INA219,9.1,46.80,0.4266
59,INA219,9.1,46.80,0.4266
60,INA219,9.1,46.70,0.4248
